73469,73671,36863,12219,3068,597,92,18,1,2,0,0
73596,73580,36794,12252,3017,642,106,12,1,0,0,0
73334,73612,36823,12464,3067,589,88,22,1,0,0,0
73524,73584,36961,12137,3052,625,99,13,5,0,0,0
73771,73593,36646,12365,2944,578,87,11,5,0,0,0
73506,73621,36773,12301,3085,606,97,11,0,0,0,0
73437,73479,37023,12135,3153,642,111,18,2,0,0,0
73369,73864,36733,12228,3041,640,110,14,1,0,0,0
73438,73512,37073,12251,3004,620,88,13,1,0,0,0
73730,73543,36748,12201,3043,617,98,15,3,2,0,0
73489,73634,36792,12155,3177,627,101,21,4,0,0,0
73632,73574,36851,12063,3128,619,118,15,0,0,0,0
73862,73246,36927,12159,3076,593,122,13,2,0,0,0
73592,73479,36784,12335,3079,604,107,19,1,0,0,0
73285,73586,37058,12217,3088,640,111,13,2,0,0,0
73802,73550,36553,12288,3106,572,111,15,3,0,0,0
73325,73760,37032,12212,2963,584,106,16,1,1,0,0
73668,73496,36807,12192,3056,645,121,13,2,0,0,0
73338,73695,36775,12307,3197,565,103,16,3,0,1,0
73792,73160,36781,12361,3151,640,100,13,2,0,0,0
73669,73569,36694,12171,3169,605,113,10,0,0,0,0
73634,73568,36626,12277,3172,607,99,12,5,0,0,0
73314,73645,36920,12364,3030,621,93,11,2,0,0,0
73424,73625,37023,12183,3018,601,109,11,6,0,0,0
73616,73668,36723,12146,3092,640,94,19,2,0,0,0
73654,73608,36779,12142,3081,605,112,16,2,1,0,0
73700,73282,36929,12275,3065,609,118,19,3,0,0,0
73274,73845,37000,12191,2955,603,117,13,1,1,0,0
73810,73627,36486,12226,3105,630,102,10,4,0,0,0
73603,73408,36892,12210,3172,604,99,9,2,1,0,0
73598,73210,36924,12444,3071,612,129,12,0,0,0,0
73941,73158,36905,12259,3016,610,95,13,3,0,0,0
73947,73186,36823,12291,2974,648,109,19,2,1,0,0
73272,73953,36766,12165,3098,604,112,23,7,0,0,0
73536,73478,36815,12360,3089,622,86,11,2,1,0,0
73490,73553,36737,12280,3157,660,103,17,3,0,0,0
73552,73681,36989,12090,2945,634,95,13,1,0,0,0
73820,73410,36644,12333,3071,609,106,7,0,0,0,0
73338,73682,37030,12282,2991,575,86,15,1,0,0,0
73343,74000,36752,12141,3022,624,106,10,1,1,0,0
73493,73554,36859,12220,3122,635,104,12,1,0,0,0
73402,73366,37020,12392,3097,604,99,16,4,0,0,0
73465,73538,36807,12320,3139,616,93,18,3,1,0,0
73589,73671,36855,12239,2954,582,83,23,4,0,0,0
73552,73754,36794,12122,3079,594,94,10,1,0,0,0
73287,73894,36731,12336,3033,587,114,18,0,0,0,0
73597,73485,36692,12411,3138,574,89,13,1,0,0,0
73336,73689,36977,12128,3161,604,91,12,2,0,0,0
73787,73638,36590,12174,3058,639,96,18,0,0,0,0
73388,73809,36825,12257,3006,603,100,9,2,1,0,0
73509,74011,36505,12215,3064,586,93,15,2,0,0,0
73758,73478,36724,12283,3071,574,99,11,2,0,0,0
73428,73835,36802,12043,3149,606,120,16,1,0,0,0
73302,73704,37015,12139,3060,657,103,19,1,0,0,0
73650,73678,36584,12236,3111,620,106,14,0,0,1,0
73859,73585,36642,12132,3078,597,87,17,2,0,1,0
73583,73631,36737,12273,3058,608,93,16,1,0,0,0
73194,73552,37047,12404,3057,634,94,14,4,0,0,0
73100,73892,36909,12325,3052,607,99,15,1,0,0,0
73452,73313,37042,12309,3194,577,95,17,1,0,0,0
73435,73483,36894,12232,3193,629,114,16,4,0,0,0
73240,73841,36665,12446,3093,606,87,20,2,0,0,0
73174,73797,37002,12208,3060,637,101,17,4,0,0,0
73620,73545,36721,12289,3046,665,93,16,4,1,0,0
73311,73846,36591,12462,3066,617,93,13,1,0,0,0
73458,73547,36933,12163,3161,612,106,20,0,0,0,0
73595,73791,36596,12280,2992,628,104,13,0,1,0,0
73401,73441,37030,12232,3161,624,92,18,1,0,0,0
73643,73603,36773,12313,2977,577,95,14,5,0,0,0
73122,73673,37266,12244,2963,603,113,16,0,0,0,0
73915,73053,37018,12214,3051,615,116,14,3,1,0,0
73460,73928,36719,12200,2987,590,99,16,1,0,0,0
73840,73499,36777,12121,3042,597,104,19,1,0,0,0
73509,73903,36335,12317,3147,676,93,17,2,1,0,0
73535,73458,36868,12328,3040,627,127,16,1,0,0,0
73672,73608,36578,12287,3112,632,100,11,0,0,0,0
73387,73642,36894,12341,3020,576,123,16,1,0,0,0
73531,73455,36811,12339,3126,628,98,11,1,0,0,0
73714,73401,36688,12434,3044,594,107,15,3,0,0,0
73571,73994,36515,12119,3062,610,111,16,2,0,0,0
73634,73770,36503,12348,3054,579,102,8,2,0,0,0
73856,73496,36603,12269,3009,644,110,12,1,0,0,0
73925,73246,36839,12234,3033,615,95,12,1,0,0,0
73303,73506,37061,12359,3039,618,95,17,2,0,0,0
