73265,73959,36919,12043,3101,590,106,14,3,0,0,0
73279,73903,36976,12114,3005,620,92,10,1,0,0,0
73387,73838,36743,12252,3049,604,118,7,2,0,0,0
73342,73695,37060,12108,3084,585,109,16,1,0,0,0
73809,73374,36840,12220,3034,583,119,20,0,1,0,0
73623,73386,36916,12354,2977,630,96,16,1,1,0,0
73585,73346,36824,12362,3112,646,107,15,3,0,0,0
73681,73496,36734,12249,3103,626,90,15,5,1,0,0
73762,73570,36431,12475,3036,598,109,18,1,0,0,0
73359,73446,37027,12337,3075,633,113,8,2,0,0,0
73739,73192,37003,12304,3002,642,100,16,2,0,0,0
73786,73325,36771,12234,3153,623,95,10,3,0,0,0
73275,73858,36703,12281,3153,604,104,18,4,0,0,0
74049,73138,36713,12324,3085,584,93,12,1,1,0,0
73373,73679,36985,12106,3068,679,97,11,2,0,0,0
73560,73351,37033,12250,3118,588,88,12,0,0,0,0
73442,73849,36686,12254,3039,608,108,14,0,0,0,0
73297,73486,36960,12357,3157,608,115,20,0,0,0,0
73327,73754,36943,12243,2967,642,112,12,0,0,0,0
73188,73926,36796,12282,3082,610,103,12,1,0,0,0
73937,73326,36629,12300,3088,591,110,16,2,1,0,0
73524,73484,36794,12369,3075,635,100,16,3,0,0,0
72933,74073,36851,12297,3131,608,90,16,1,0,0,0
73430,73527,36793,12533,3006,608,89,13,1,0,0,0
73643,73789,36532,12169,3101,661,94,9,2,0,0,0
73201,73575,37010,12332,3159,605,102,11,5,0,0,0
73989,73454,36579,12111,3113,624,117,12,1,0,0,0
73492,73505,37144,12056,3082,606,101,12,2,0,0,0
73315,73635,37050,12336,2924,604,119,14,3,0,0,0
73638,73788,36759,12036,3042,635,92,8,2,0,0,0
73299,73674,37277,11998,3032,582,119,18,1,0,0,0
73909,73772,36521,11982,3110,588,100,16,1,1,0,0
73655,73285,36889,12349,3077,636,90,14,5,0,0,0
73664,73358,36921,12303,3039,608,93,13,1,0,0,0
73439,73644,36840,12349,2940,660,109,16,3,0,0,0
73780,73451,36694,12343,2992,630,89,19,1,1,0,0
73643,73575,36776,12180,3073,646,95,12,0,0,0,0
73561,73710,36711,12182,3114,595,113,11,3,0,0,0
73328,73600,36904,12416,3017,616,102,15,2,0,0,0
73608,73769,36729,12226,2969,571,109,16,3,0,0,0
73597,73912,36489,12187,3091,623,94,4,3,0,0,0
73618,73815,36717,11999,3124,627,88,11,1,0,0,0
73487,73420,36774,12460,3071,666,108,13,1,0,0,0
73779,73672,36683,12138,3005,598,105,18,1,1,0,0
73861,73657,36495,12319,2965,596,94,10,3,0,0,0
73530,73644,36815,12146,3108,622,111,21,1,2,0,0
73433,73566,36891,12264,3113,611,107,14,1,0,0,0
73936,73525,36468,12262,3074,640,73,20,2,0,0,0
73360,73942,36557,12332,3096,604,95,11,2,1,0,0
73442,73559,36892,12294,3073,615,111,11,3,0,0,0
73531,73394,36860,12331,3139,625,103,11,4,2,0,0
72944,74068,37012,12225,3065,581,97,5,2,1,0,0
73572,73409,36922,12174,3159,652,99,10,3,0,0,0
73424,73944,36703,12095,3057,654,102,17,3,1,0,0
73627,73902,36581,12230,2944,590,108,15,3,0,0,0
73429,73663,36853,12277,3039,610,111,15,3,0,0,0
73610,73476,37054,12145,2982,612,101,18,2,0,0,0
73376,73727,36696,12377,3099,610,96,17,1,1,0,0
73413,73769,36560,12348,3115,666,110,14,4,1,0,0
73972,73389,36652,12187,3083,592,109,13,3,0,0,0
73781,73502,36607,12368,2991,647,92,11,1,0,0,0
73508,73629,36836,12291,3026,584,101,21,4,0,0,0
72981,73903,36968,12387,3011,620,113,16,1,0,0,0
73460,73789,36680,12190,3103,662,103,11,1,1,0,0
73421,73584,36904,12259,3080,624,109,17,2,0,0,0
73498,74092,36511,12263,2945,562,113,13,3,0,0,0
73432,73794,36776,12199,3101,576,102,18,2,0,0,0
73630,73634,36627,12344,3053,595,104,9,4,0,0,0
73695,73501,36808,12194,3056,640,93,13,0,0,0,0
73554,73525,36905,12203,3043,644,105,20,1,0,0,0
73578,73571,36748,12376,2965,648,104,9,1,0,0,0
73312,73525,37099,12214,3129,620,87,12,2,0,0,0
73311,73845,36610,12347,3129,628,107,19,3,1,0,0
73163,73924,36778,12342,3034,631,107,20,1,0,0,0
73468,73777,36689,12259,3060,627,96,23,1,0,0,0
73830,73214,36836,12307,3100,619,82,11,0,0,1,0
73637,73374,36726,12383,3115,651,97,17,0,0,0,0
73427,73590,37027,12142,3122,583,96,11,2,0,0,0
73797,73331,36832,12343,2974,609,99,15,0,0,0,0
73724,73642,36772,12054,3077,610,105,14,2,0,0,0
73733,73522,36623,12337,3055,616,96,15,2,1,0,0
73583,73668,36725,12291,3022,599,95,14,3,0,0,0
73608,73628,36752,12186,3067,642,110,4,3,0,0,0
73588,73611,36755,12327,3036,552,116,14,0,1,0,0
73122,73836,36917,12367,3012,627,96,21,2,0,0,0
73273,73476,37054,12378,3034,653,119,11,2,0,0,0
73838,73384,36761,12281,3027,585,101,19,4,0,0,0
73653,73367,36937,12209,3105,624,90,14,0,1,0,0
73532,73443,36926,12260,3097,617,106,18,1,0,0,0
73775,73424,36500,12507,3016,651,119,8,0,0,0,0
73711,73289,36709,12364,3214,603,95,14,1,0,0,0
73865,73399,36744,12271,2984,616,105,14,2,0,0,0
73716,73816,36545,12182,3045,594,81,19,2,0,0,0
73713,73661,36571,12255,3051,641,97,10,1,0,0,0
73436,73485,36761,12482,3102,624,91,18,1,0,0,0
73797,73611,36393,12454,3004,604,111,22,4,0,0,0
73431,73679,36774,12259,3117,612,114,11,2,1,0,0
73683,73431,36895,12262,2996,604,115,11,2,1,0,0
73431,73845,36852,12140,2991,625,91,23,2,0,0,0
73676,73207,36980,12402,3034,584,99,16,2,0,0,0
73439,73924,36732,12154,3025,612,97,15,2,0,0,0
73588,73666,36735,12201,3075,601,114,18,1,1,0,0
73770,73561,36331,12469,3109,639,103,16,2,0,0,0
73414,73578,36907,12265,3074,641,107,12,2,0,0,0
73363,73771,36675,12289,3169,617,99,15,1,1,0,0
73474,73524,37120,11987,3160,612,115,8,0,0,0,0
73503,73510,37109,12085,3081,591,105,14,2,0,0,0
73317,73856,36789,12309,3034,575,104,15,1,0,0,0
73709,73508,36707,12330,3022,600,107,15,2,0,0,0
73454,73740,36938,12079,3078,602,95,13,1,0,0,0
73632,73620,36640,12353,3044,613,86,10,2,0,0,0
