73785,73461,36775,12216,3047,615,79,20,2,0,0,0
73618,73386,36776,12449,3015,622,115,16,3,0,0,0
73720,73691,36524,12250,3065,617,121,11,1,0,0,0
73728,73330,36842,12223,3124,611,125,17,0,0,0,0
73313,73778,36956,12187,2981,665,109,8,3,0,0,0
73693,73593,36459,12415,3126,615,90,7,2,0,0,0
73710,73428,36852,12219,3063,595,110,23,0,0,0,0
73911,73727,36604,12010,3011,609,118,8,2,0,0,0
73718,73481,36838,12201,3022,627,100,12,1,0,0,0
73596,73179,37047,12363,3074,629,94,15,3,0,0,0
73523,73512,36903,12297,3006,639,104,15,1,0,0,0
73355,73748,36790,12291,3074,617,107,18,0,0,0,0
73780,73578,36485,12264,3155,631,95,9,2,1,0,0
73437,73379,37165,12243,3083,580,99,11,3,0,0,0
73613,73433,36805,12316,3083,630,105,12,3,0,0,0
73672,73628,36686,12246,3033,610,97,24,4,0,0,0
73865,73423,36558,12283,3143,623,96,7,1,1,0,0
73639,73572,36903,12172,2994,610,94,13,3,0,0,0
73431,73668,36922,12182,3123,564,95,13,1,1,0,0
73624,73664,36708,12236,3000,662,88,15,3,0,0,0
73376,74043,36497,12220,3097,652,103,11,0,1,0,0
73922,73720,36320,12242,3056,633,94,11,1,1,0,0
73425,73982,36757,12163,2986,562,105,15,5,0,0,0
73399,73618,36886,12240,3091,643,110,12,0,1,0,0
73703,73729,36554,12259,3037,605,102,9,2,0,0,0
73663,73649,36784,12106,3031,636,113,17,1,0,0,0
73497,73680,36744,12357,3023,575,108,15,1,0,0,0
73620,73577,36738,12303,3060,592,97,13,0,0,0,0
73736,73599,36658,12270,3030,581,105,19,2,0,0,0
73345,73541,37251,12133,3035,593,88,12,2,0,0,0
73569,73688,36790,12216,2979,659,86,10,3,0,0,0
73663,73373,36749,12332,3100,645,120,14,4,0,0,0
73663,73510,36838,12227,3029,616,96,21,0,0,0,0
73576,73503,36886,12241,3039,636,101,17,1,0,0,0
73624,73652,36614,12318,3080,597,103,10,2,0,0,0
73674,73551,36770,12172,3104,604,112,13,0,0,0,0
73661,73517,37037,12066,2965,641,98,13,1,1,0,0
73215,73818,36949,12286,3005,599,110,16,2,0,0,0
73746,73328,36897,12265,3071,582,97,12,1,1,0,0
73716,73779,36675,12063,3057,597,102,9,2,0,0,0
73692,73254,36951,12329,3080,590,90,11,2,1,0,0
73220,74075,36550,12305,3079,642,111,18,0,0,0,0
73624,73536,36745,12313,3074,587,105,14,2,0,0,0
73541,73166,37242,12303,3033,586,116,12,1,0,0,0
73574,73685,36871,12156,3033,562,106,12,1,0,0,0
73935,73517,36588,12183,3068,577,117,13,2,0,0,0
74085,73379,36467,12307,3033,606,109,14,0,0,0,0
73653,73727,36710,12148,3023,622,101,13,3,0,0,0
73624,73443,36639,12390,3140,651,97,14,2,0,0,0
73369,73775,36800,12274,3055,604,104,13,5,1,0,0
73661,73698,36462,12327,3061,669,107,12,3,0,0,0
73478,73593,36725,12415,3058,617,100,13,0,1,0,0
73224,73950,36903,12161,3031,617,95,16,2,1,0,0
73346,73927,36751,12162,3100,593,110,11,0,0,0,0
73639,73553,36735,12231,3094,615,116,14,3,0,0,0
73362,73709,36902,12181,3103,627,97,16,3,0,0,0
73451,73559,36723,12411,3144,603,91,16,2,0,0,0
